,person,offer_id,offer received,offer viewed,offer completed,valid,duration
333,92,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,22.25,22.25,True,7
334,92,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.5,16.25,True,7
335,93,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
336,93,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.5,,False,7
337,93,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.25,,False,7
338,94,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,27.0,28.0,True,10
339,94,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.25,10.75,True,7
340,94,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,21.25,True,5
341,94,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,17.75,True,10
342,95,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,21.0,False,10
343,95,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.0,17.0,True,7
344,95,2906b810c7d4411798c6938adc9daaa5,7.0,7.0,10.75,True,7
345,96,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
346,96,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,18.0,,False,5
347,96,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,,False,3
348,96,fafdcd668e3743c1bb461111dcafc2a4,0.0,5.0,9.5,True,10
349,97,3f207df678b143eea3cee63160fa8bed,21.0,21.25,,False,4
350,97,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,,False,3
351,97,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,,False,7
352,97,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,9.0,True,10
353,98,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.25,1.25,True,7
354,98,2906b810c7d4411798c6938adc9daaa5,17.0,18.25,21.25,True,7
355,98,5a8bc65990b245e5a138643cd4eb9837,24.0,26.0,,False,3
356,98,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.5,14.25,False,5
357,99,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
358,99,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
359,99,ae264e3637204a6fb9bb56bc8210ddfd,0.0,8.25,1.5,False,7
360,100,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
361,100,2906b810c7d4411798c6938adc9daaa5,21.0,,24.0,False,7
362,100,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
363,100,ae264e3637204a6fb9bb56bc8210ddfd,14.0,,,False,7
364,101,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
365,101,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.0,,False,7
366,101,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.25,24.75,True,5
367,102,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
368,102,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
369,102,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,2.75,,False,5
370,102,ae264e3637204a6fb9bb56bc8210ddfd,7.0,8.75,,False,7
371,102,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.5,,False,10
372,103,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.75,2.5,True,7
373,103,2906b810c7d4411798c6938adc9daaa5,7.0,,10.5,False,7
374,103,3f207df678b143eea3cee63160fa8bed,14.0,15.0,,False,4
375,103,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.0,25.0,True,5
376,103,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.0,22.5,True,5
377,104,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,25.0,,False,7
378,104,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
379,104,3f207df678b143eea3cee63160fa8bed,7.0,13.25,,False,4
380,104,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,,,False,5
381,104,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
382,105,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,23.5,,False,7
383,105,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,15.75,,False,5
384,105,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,,False,3
385,105,ae264e3637204a6fb9bb56bc8210ddfd,7.0,8.5,,False,7
386,105,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,,False,5
387,106,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
388,106,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
389,106,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.5,14.25,False,7
390,106,fafdcd668e3743c1bb461111dcafc2a4,0.0,4.0,8.25,True,10
391,107,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,21.25,True,7
392,107,3f207df678b143eea3cee63160fa8bed,14.0,14.5,,False,4
393,107,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,27.75,24.5,False,7
394,107,ae264e3637204a6fb9bb56bc8210ddfd,0.0,1.5,1.0,False,7
395,108,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.5,25.25,True,7
396,108,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,18.5,True,5
397,108,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.0,1.25,True,7
398,108,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.75,16.25,True,5
399,108,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,22.75,True,10
400,109,3f207df678b143eea3cee63160fa8bed,0.0,8.25,,False,4
401,109,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,,False,5
402,109,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,,False,7
403,109,ae264e3637204a6fb9bb56bc8210ddfd,14.0,15.0,,False,7
404,110,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.0,24.75,True,10
405,110,3f207df678b143eea3cee63160fa8bed,7.0,7.0,,False,4
406,110,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.75,17.0,False,5
407,110,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,1.0,True,10
408,111,2906b810c7d4411798c6938adc9daaa5,14.0,19.5,20.0,True,7
409,111,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,1.25,2.25,True,5
410,111,ae264e3637204a6fb9bb56bc8210ddfd,7.0,,9.0,False,7
411,112,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
412,112,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,20.5,,False,5
413,112,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,16.5,False,7
414,112,ae264e3637204a6fb9bb56bc8210ddfd,0.0,3.25,,False,7
415,113,2906b810c7d4411798c6938adc9daaa5,17.0,17.0,22.0,True,7
416,113,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.0,24.0,True,5
417,113,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,,False,3
418,113,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,1.0,True,5
419,114,2906b810c7d4411798c6938adc9daaa5,17.0,,19.75,False,7
420,114,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,24.25,16.5,False,5
421,114,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,24.25,False,7
422,114,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,7.25,True,10
423,115,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
424,115,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,1.0,1.0,True,5
425,115,ae264e3637204a6fb9bb56bc8210ddfd,7.0,8.25,9.25,True,7
426,115,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.75,23.0,True,5
427,115,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.5,23.0,True,10
428,116,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,,,False,7
429,116,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,10.5,,False,7
430,117,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,1.0,True,7
431,117,2906b810c7d4411798c6938adc9daaa5,17.0,,19.5,False,7
432,117,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.75,24.25,False,5
433,117,ae264e3637204a6fb9bb56bc8210ddfd,14.0,,,False,7
434,117,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.5,22.75,True,10
435,118,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,9.5,True,7
436,118,2906b810c7d4411798c6938adc9daaa5,0.0,0.25,0.75,True,7
437,118,ae264e3637204a6fb9bb56bc8210ddfd,24.0,25.25,,False,7
438,118,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.25,19.25,True,5
439,119,2906b810c7d4411798c6938adc9daaa5,0.0,4.25,5.0,True,7
440,120,3f207df678b143eea3cee63160fa8bed,0.0,6.0,,False,4
441,120,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.25,,False,5
442,120,fafdcd668e3743c1bb461111dcafc2a4,21.0,,27.25,False,10
443,121,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.75,19.5,True,7
444,121,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,,False,3
445,121,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,19.5,False,7
446,122,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,,False,7
447,122,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,,False,5
448,122,5a8bc65990b245e5a138643cd4eb9837,17.0,18.25,,False,3
449,122,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,,False,7
450,122,f19421c1d4aa40978ebb69ca19b0e20d,21.0,21.0,,False,5
451,123,2906b810c7d4411798c6938adc9daaa5,0.0,3.25,,False,7
452,123,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.5,,False,5
453,123,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,,False,3
454,124,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.75,,False,5
455,124,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.25,26.0,True,7
456,124,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.0,,False,7
457,124,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.25,2.75,True,5
458,124,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.25,15.75,True,10
459,125,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
460,125,3f207df678b143eea3cee63160fa8bed,0.0,0.5,,False,4
461,125,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,,False,5
462,126,2906b810c7d4411798c6938adc9daaa5,17.0,18.0,20.0,True,7
463,126,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,,False,5
464,126,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,,False,3
465,126,ae264e3637204a6fb9bb56bc8210ddfd,14.0,15.0,15.0,True,7
466,127,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,,False,7
467,127,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,,False,3
468,127,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.25,,False,7
469,127,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.5,,False,5
470,128,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.75,,False,7
471,128,2906b810c7d4411798c6938adc9daaa5,7.0,,,False,7
472,128,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,,False,3
473,128,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,,False,7
474,128,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.25,,False,7
475,129,2906b810c7d4411798c6938adc9daaa5,17.0,22.25,,False,7
476,129,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,,False,3
477,129,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,,False,7
478,130,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.75,25.25,False,7
479,130,5a8bc65990b245e5a138643cd4eb9837,24.0,27.5,,False,3
480,130,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.25,,False,7
481,130,fafdcd668e3743c1bb461111dcafc2a4,14.0,17.75,,False,10
482,131,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
483,131,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.5,,False,7
484,131,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,9.25,,False,7
485,131,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,,False,5
486,132,2906b810c7d4411798c6938adc9daaa5,7.0,7.0,11.75,True,7
487,132,5a8bc65990b245e5a138643cd4eb9837,21.0,22.0,,False,3
488,132,ae264e3637204a6fb9bb56bc8210ddfd,17.0,18.0,19.5,True,7
489,132,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.25,27.5,True,10
490,133,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,16.5,,False,10
491,133,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,3.25,3.0,False,7
492,133,3f207df678b143eea3cee63160fa8bed,21.0,22.0,,False,4
493,133,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,,False,5
494,133,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,24.25,26.0,True,7
495,134,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
496,134,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.0,0.5,True,7
497,134,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.25,16.0,True,5
498,135,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,16.5,16.0,False,7
499,135,3f207df678b143eea3cee63160fa8bed,7.0,8.25,,False,4
500,135,5a8bc65990b245e5a138643cd4eb9837,0.0,2.75,,False,3
501,135,ae264e3637204a6fb9bb56bc8210ddfd,21.0,25.25,23.75,False,7
502,135,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.0,19.5,True,10
503,136,3f207df678b143eea3cee63160fa8bed,0.0,0.25,,False,4
504,136,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.75,22.0,True,7
505,137,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
506,137,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,,False,5
507,137,5a8bc65990b245e5a138643cd4eb9837,24.0,25.0,,False,3
508,137,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.5,,False,5
509,138,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
510,138,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
511,138,f19421c1d4aa40978ebb69ca19b0e20d,17.0,18.5,,False,5
512,139,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,22.0,22.0,True,5
513,139,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,19.25,False,7
514,139,f19421c1d4aa40978ebb69ca19b0e20d,7.0,9.0,8.5,False,5
515,140,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,5.5,False,10
516,140,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,11.25,,False,5
517,140,5a8bc65990b245e5a138643cd4eb9837,21.0,25.75,,False,3
518,141,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.5,19.75,True,7
519,141,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
520,141,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,,False,3
521,141,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,19.75,False,7
522,141,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.75,,False,7
523,142,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,1.0,,False,10
524,142,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,26.0,27.75,True,7
525,142,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.0,21.25,False,5
526,143,ae264e3637204a6fb9bb56bc8210ddfd,24.0,25.5,,False,7
527,143,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.0,20.75,True,10
528,144,2906b810c7d4411798c6938adc9daaa5,17.0,17.25,,False,7
529,144,ae264e3637204a6fb9bb56bc8210ddfd,24.0,28.5,,False,7
530,144,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.75,,False,10
531,145,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.75,29.75,True,10
532,145,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.0,14.0,True,7
533,145,2906b810c7d4411798c6938adc9daaa5,17.0,17.0,23.5,True,7
534,145,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.0,,False,5
535,145,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,23.5,True,10
536,146,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.75,17.5,False,7
537,146,2906b810c7d4411798c6938adc9daaa5,0.0,6.25,7.75,False,7
538,146,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,,False,3
539,146,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.0,23.75,True,5
540,146,fafdcd668e3743c1bb461111dcafc2a4,24.0,25.25,26.25,True,10
541,147,2906b810c7d4411798c6938adc9daaa5,7.0,8.0,11.5,True,7
542,147,3f207df678b143eea3cee63160fa8bed,17.0,19.75,,False,4
543,147,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.75,0.75,True,7
544,148,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
545,148,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,26.0,,False,7
546,148,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,,False,7
547,148,f19421c1d4aa40978ebb69ca19b0e20d,0.0,1.5,,False,5
548,149,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.25,,False,7
549,149,5a8bc65990b245e5a138643cd4eb9837,17.0,19.25,,False,3
550,149,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,10.25,12.25,True,7
551,149,fafdcd668e3743c1bb461111dcafc2a4,24.0,26.0,26.25,True,10
552,150,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,10.0,14.0,True,7
553,150,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
554,150,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,27.0,True,10
555,151,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
556,151,2906b810c7d4411798c6938adc9daaa5,17.0,,,False,7
557,151,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.75,17.0,True,10
558,152,3f207df678b143eea3cee63160fa8bed,7.0,8.25,,False,4
559,152,5a8bc65990b245e5a138643cd4eb9837,17.0,17.5,,False,3
560,152,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,0.0,False,10
561,153,2906b810c7d4411798c6938adc9daaa5,24.0,26.25,,False,7
562,153,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
563,153,f19421c1d4aa40978ebb69ca19b0e20d,21.0,21.0,25.5,True,5
564,154,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,18.5,,False,10
565,154,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.25,,False,7
566,154,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,,False,3
567,154,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.5,,False,7
568,154,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,,False,10
569,155,3f207df678b143eea3cee63160fa8bed,14.0,15.25,,False,4
570,155,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,3.25,True,5
571,155,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,,False,3
572,156,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
573,156,2906b810c7d4411798c6938adc9daaa5,7.0,,,False,7
574,156,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.25,,False,5
575,156,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
576,156,f19421c1d4aa40978ebb69ca19b0e20d,24.0,25.0,,False,5
577,156,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.0,,False,10
578,157,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,,False,10
579,157,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.75,20.25,True,7
580,157,2906b810c7d4411798c6938adc9daaa5,24.0,,,False,7
581,157,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,1.0,,False,7
582,158,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,23.5,False,7
583,158,f19421c1d4aa40978ebb69ca19b0e20d,14.0,17.5,15.75,False,5
584,159,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.5,8.75,True,7
585,159,2906b810c7d4411798c6938adc9daaa5,14.0,14.5,,False,7
586,159,3f207df678b143eea3cee63160fa8bed,0.0,1.25,,False,4
587,159,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
588,159,5a8bc65990b245e5a138643cd4eb9837,24.0,25.25,,False,3
589,160,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
590,160,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,23.75,,False,7
591,160,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,,False,3
592,161,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,25.25,False,7
593,161,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.0,1.0,True,7
594,162,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,23.5,True,7
595,162,2906b810c7d4411798c6938adc9daaa5,14.0,,17.75,False,7
596,162,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.5,,False,5
597,162,ae264e3637204a6fb9bb56bc8210ddfd,7.0,8.5,9.75,True,7
598,162,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.0,17.75,True,10
599,163,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
600,163,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.5,23.5,True,5
601,163,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,23.5,False,7
602,163,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.0,,False,5
603,163,fafdcd668e3743c1bb461111dcafc2a4,7.0,10.25,,False,10
604,164,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.25,,False,10
605,164,2906b810c7d4411798c6938adc9daaa5,17.0,17.5,,False,7
606,164,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,,False,3
607,164,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,1.5,True,7
608,165,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.5,,False,5
609,165,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,,False,3
610,165,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.0,,False,7
611,165,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.75,,False,5
612,165,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.25,,False,10
613,166,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
614,166,2906b810c7d4411798c6938adc9daaa5,24.0,,26.75,False,7
615,166,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,16.75,True,5
616,166,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.75,26.75,True,10
617,167,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,17.0,False,7
618,167,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.5,,False,7
619,167,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.5,11.75,True,5
620,167,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.25,16.0,True,10
621,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
622,168,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.25,19.25,True,7
623,168,fafdcd668e3743c1bb461111dcafc2a4,24.0,25.0,,False,10
624,169,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,25.75,False,10
625,169,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,26.0,25.75,False,7
626,169,3f207df678b143eea3cee63160fa8bed,0.0,1.5,,False,4
627,169,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,,False,3
628,169,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,10.75,False,7
629,170,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.5,23.25,True,10
630,170,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,,False,3
631,170,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.5,22.5,True,5
632,171,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,25.75,False,10
633,171,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,,False,3
634,171,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,17.25,22.5,True,7
635,171,ae264e3637204a6fb9bb56bc8210ddfd,21.0,22.75,22.5,False,7
636,171,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.75,1.0,True,10
637,172,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,2.75,5.0,True,10
638,172,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.0,7.5,True,5
639,172,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,14.0,True,10
640,173,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,25.75,,False,5
641,173,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,,False,3
642,173,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.25,,False,7
643,174,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
644,174,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,9.25,14.0,True,7
645,174,2906b810c7d4411798c6938adc9daaa5,17.0,17.0,20.5,True,7
646,174,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.0,,False,5
647,174,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.0,,False,7
648,175,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,19.25,27.75,False,10
649,175,2906b810c7d4411798c6938adc9daaa5,14.0,14.0,18.0,True,7
650,175,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,,False,3
651,175,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,0.0,True,7
652,176,3f207df678b143eea3cee63160fa8bed,17.0,17.25,,False,4
653,176,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,,False,5
654,176,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,,False,3
655,176,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.0,,False,7
656,177,2906b810c7d4411798c6938adc9daaa5,21.0,,21.0,False,7
657,177,3f207df678b143eea3cee63160fa8bed,14.0,14.0,,False,4
658,177,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.5,17.5,True,7
659,178,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,,False,10
660,178,2906b810c7d4411798c6938adc9daaa5,24.0,,,False,7
661,178,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
662,178,fafdcd668e3743c1bb461111dcafc2a4,17.0,22.0,,False,10
663,179,3f207df678b143eea3cee63160fa8bed,17.0,17.5,,False,4
664,179,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.75,,False,5
665,179,ae264e3637204a6fb9bb56bc8210ddfd,24.0,29.5,,False,7
666,180,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.5,22.5,True,5
667,180,5a8bc65990b245e5a138643cd4eb9837,7.0,7.75,,False,3
