,person,offer_id,day_received,day_viewed,transactions,duration ,valid
191,385,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[ 1.25  2.    3.75 17.75 18.   26.  ],3,False
192,386,3f207df678b143eea3cee63160fa8bed,21.0,27.25,[18.75 24.75 27.5 ],4,False
193,390,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 2.75  9.5  16.   20.5  21.75 23.   23.75 28.5 ],3,True
194,393,3f207df678b143eea3cee63160fa8bed,0.0,2.0,[ 0.    4.75 23.25],4,False
195,396,5a8bc65990b245e5a138643cd4eb9837,24.0,27.25,[ 1.75  2.75  7.5  16.75 17.25 18.   18.25 23.75],3,False
196,397,3f207df678b143eea3cee63160fa8bed,17.0,23.5,[10.   14.5  15.75 17.25 18.5  19.25 20.   20.5  22.5  26.5 ],4,False
197,398,5a8bc65990b245e5a138643cd4eb9837,17.0,20.75,[ 3.25  4.    8.25 19.5 ],3,False
198,399,3f207df678b143eea3cee63160fa8bed,14.0,14.75,[ 5.5   6.75  7.   13.5  15.75 16.75 17.5  20.75 24.75 25.25 25.75],4,True
199,400,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,"[ 0.5   1.25  1.75  2.25  3.25  8.25 12.   13.75 15.75 17.   17.75 19.
 20.   21.5  28.75]",3,True
200,402,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 1.25  1.75  2.5  10.   11.   12.25 15.5  19.75 20.   21.   22.   26.25],3,True
201,406,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 3.    4.75  8.25 16.25 16.75 19.25 20.25 27.75],3,True
202,407,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,"[ 1.25  1.75  4.    8.   17.25 17.75 18.   24.   24.5  25.   25.25 26.75
 29.   29.5 ]",3,True
203,408,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[ 0.    7.5  10.   11.25 14.75 16.75 17.5  17.75 25.5  25.75 27.5 ],4,True
204,411,5a8bc65990b245e5a138643cd4eb9837,7.0,9.0,[ 9.   10.75 18.25 18.5  18.75 19.25 21.25 22.   25.   26.25 27.75],3,True
205,415,3f207df678b143eea3cee63160fa8bed,7.0,11.0,[ 5.75  6.5   7.   10.   14.5  14.75 16.5  16.75 18.25 21.5  29.25],4,False
206,416,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 2.5   6.75  7.    9.   10.25 12.75 14.75 23.   23.25],4,True
207,417,3f207df678b143eea3cee63160fa8bed,14.0,21.25,[ 2.25 11.75 17.25 26.75],4,False
208,421,5a8bc65990b245e5a138643cd4eb9837,17.0,18.75,[ 0.5   4.5   5.75 10.25 14.75 15.5  17.5  22.   22.75],3,False
209,422,3f207df678b143eea3cee63160fa8bed,14.0,14.5,[ 7.25  9.   11.25 12.   15.75 17.5  27.25],4,True
210,423,5a8bc65990b245e5a138643cd4eb9837,7.0,8.25,[ 2.75  8.25  9.25 10.5  10.75 15.25 17.   21.75 24.25 25.75],3,True
211,424,3f207df678b143eea3cee63160fa8bed,14.0,14.75,[10.   20.25 25.   28.  ],4,False
212,425,5a8bc65990b245e5a138643cd4eb9837,0.0,5.75,[ 9.25 19.25 24.25 28.   29.   29.75],3,False
213,426,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[ 0.    2.75  3.75 12.25 19.   26.75],3,False
214,427,3f207df678b143eea3cee63160fa8bed,14.0,14.0,[ 2.25  3.5  10.75 15.   15.25 20.75 25.75 29.  ],4,True
215,432,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,[ 2.25  2.75  7.   16.   24.25 29.75],3,False
216,433,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,[ 2.25  4.5  20.  ],3,False
217,437,5a8bc65990b245e5a138643cd4eb9837,7.0,11.75,[ 0.25  7.75 13.   15.   17.5  20.25 22.5  26.25],3,False
218,439,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[ 1.5   1.75  2.75  4.   10.5  13.5  14.25 16.   16.5  25.   27.  ],3,False
219,444,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 5.5  20.75 24.5  28.25],4,False
220,445,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,[ 3.    4.   10.5  14.5  15.   19.25 22.25],3,False
221,446,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[ 3.75  9.25 16.75 19.75 22.   23.5  28.  ],3,True
222,447,3f207df678b143eea3cee63160fa8bed,0.0,5.75,"[ 1.    2.25  8.   12.25 12.75 18.5  19.   21.5  22.   22.25 25.25 26.25
 29.25]",4,False
223,448,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,[20.  21.5],3,True
224,449,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[17.25 28.  ],3,False
225,453,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[8.5],3,False
226,457,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[13.25 13.75 17.5  21.5  21.75 25.   26.   27.  ],3,True
227,459,3f207df678b143eea3cee63160fa8bed,14.0,17.0,[ 3.75  4.5   5.75  6.5   7.5  12.   22.5  25.5  28.  ],4,False
228,461,3f207df678b143eea3cee63160fa8bed,17.0,20.75,[13.   14.   15.75 16.25 23.75],4,False
229,464,5a8bc65990b245e5a138643cd4eb9837,0.0,3.25,[16.5  16.75 20.5  22.25 27.   29.  ],3,False
230,471,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[ 0.75  2.25 13.   24.75 27.5 ],4,False
231,473,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,[ 1.25  1.5   4.75  9.5   9.75 10.25 13.25 16.   18.25 28.5 ],3,True
232,475,3f207df678b143eea3cee63160fa8bed,7.0,7.0,"[ 1.    2.    3.    3.75  6.25  8.75 11.   13.5  14.5  14.75 16.25 16.5
 20.5  21.75 24.  ]",4,True
233,477,5a8bc65990b245e5a138643cd4eb9837,0.0,1.5,[ 2.25  7.   16.   21.25 23.5 ],3,True
234,480,3f207df678b143eea3cee63160fa8bed,21.0,21.5,[ 0.25  0.5   3.    4.75  8.   16.   17.   19.25 23.   23.75],4,True
235,481,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[ 2.   15.25 28.  ],3,False
236,485,3f207df678b143eea3cee63160fa8bed,7.0,7.75,[ 3.25  8.5  15.  ],4,True
237,492,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 5.5   7.5   9.   13.5  14.   15.25 22.   24.   24.75 29.  ],3,True
238,496,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,"[ 2.75  5.75  7.25  7.75  8.    9.5  10.   12.   14.5  15.   18.   18.5
 23.75 27.25 28.  ]",3,True
239,498,3f207df678b143eea3cee63160fa8bed,17.0,18.25,"[ 2.75  6.5   8.   10.75 13.25 14.25 15.25 15.5  16.   16.5  16.75 17.
 20.5  23.5  24.25 24.75 25.   26.25 28.   29.75]",4,True
240,499,3f207df678b143eea3cee63160fa8bed,14.0,14.25,"[ 2.25  2.5   3.75  4.5   5.75  7.5   9.5  11.5  14.5  15.25 19.   19.75
 20.5  21.   23.75 26.   26.75 27.   27.5  27.75 28.   29.  ]",4,True
241,500,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[ 5.75 14.75 21.25 25.75],3,False
242,503,3f207df678b143eea3cee63160fa8bed,17.0,17.5,[ 5.25  9.75 27.5 ],4,False
243,504,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 2.    7.75 12.5  14.   24.75],3,True
244,505,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,"[ 1.75  3.    3.5   5.    6.75  7.    7.75  9.25 10.   11.   17.25 18.25
 18.5  18.75 22.5  22.75 24.25 25.   25.75 29.  ]",3,True
245,508,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[29.75],3,False
246,510,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[10.25 15.25 15.75 19.5  22.5  22.75],3,True
247,511,3f207df678b143eea3cee63160fa8bed,0.0,0.0,"[ 2.    3.    3.5   8.25  8.5  11.25 13.25 21.75 22.   22.5  25.75 26.75
 28.  ]",4,True
248,512,3f207df678b143eea3cee63160fa8bed,0.0,0.5,[ 7.75  8.25  8.5  15.5  19.75 25.75 26.  ],4,False
249,513,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,[ 9.5  10.25 10.5  12.75 15.75 16.   20.25 21.   21.75 24.5  26.75],3,True
250,515,3f207df678b143eea3cee63160fa8bed,0.0,2.75,[ 2.25 25.75],4,False
251,517,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,[ 0.5   1.25 17.   20.5  26.25],3,True
252,518,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[15.25],3,False
253,519,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[ 0.25  0.75  5.5   7.    8.    8.75 10.75 11.5  15.25 20.5  24.   27.25],3,True
254,520,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,"[ 3.    3.25  5.    8.5  10.25 10.75 11.   12.25 12.5  16.5  21.75 22.5
 22.75 23.5  26.   26.25 29.  ]",3,True
255,521,3f207df678b143eea3cee63160fa8bed,21.0,22.0,[15.5  15.75 17.   23.   24.75],4,True
256,524,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[15.75 19.5  20.  ],3,True
257,525,5a8bc65990b245e5a138643cd4eb9837,7.0,10.75,"[ 0.75  1.25  2.25  2.75  3.75  4.5   5.    6.    8.25 14.25 15.75 22.25
 23.25 24.   25.25 27.25 29.75]",3,False
258,527,5a8bc65990b245e5a138643cd4eb9837,0.0,1.75,[ 6.25 14.   21.5  21.75],3,False
259,529,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 9.75 13.75 19.5  20.5  22.25 22.5  22.75],3,False
260,531,5a8bc65990b245e5a138643cd4eb9837,0.0,2.75,[ 3.    7.5  10.25 14.75 19.5  24.   25.  ],3,True
261,532,3f207df678b143eea3cee63160fa8bed,14.0,14.0,"[ 1.25  7.    7.75  9.25 14.25 15.5  17.   20.5  22.   24.25 24.75 28.25
 28.5 ]",4,True
262,538,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,[16.25 20.   29.75],3,True
263,543,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 3.5   7.5  11.25 13.5  22.75 27.25],3,False
264,545,3f207df678b143eea3cee63160fa8bed,0.0,2.0,[16.75 28.  ],4,False
265,547,3f207df678b143eea3cee63160fa8bed,0.0,18.25,"[ 2.25  7.5   7.75  8.25  9.    9.5  13.75 14.5  15.   18.   21.25 25.5
 27.75]",4,False
266,548,3f207df678b143eea3cee63160fa8bed,21.0,21.75,[12.   16.   17.75 19.   20.75 21.   25.   25.75 26.   28.25],4,True
267,549,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[ 0.5  16.25 16.75 17.25 18.25 27.5  28.75],3,True
268,551,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[10.   11.75 13.75 15.75 17.25 17.75 22.   24.25 24.75 28.  ],3,True
269,553,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,"[ 0.75  1.5   4.    4.5   6.25 11.25 12.25 15.75 16.   19.75 20.25 23.5
 27.5  27.75 28.  ]",3,True
270,554,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[ 7.   13.   13.25 14.   20.25 20.5  22.5  23.75],4,True
271,556,3f207df678b143eea3cee63160fa8bed,7.0,7.75,[ 5.    5.25 14.75 15.25 16.5  18.   24.5  25.5  26.5 ],4,False
272,557,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,"[ 4.25  5.    7.25 10.   10.25 10.5  11.75 12.75 13.75 15.25 15.75 23.75
 27.5 ]",3,False
273,559,5a8bc65990b245e5a138643cd4eb9837,24.0,28.25,[22.5],3,False
274,561,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 1.25  7.    8.75 10.   15.25 17.25 21.5  24.5  26.   29.5 ],3,True
275,562,3f207df678b143eea3cee63160fa8bed,0.0,0.25,[ 3.5   6.75 12.5  18.25 20.75 21.75 23.   23.5  24.   24.5 ],4,True
276,564,3f207df678b143eea3cee63160fa8bed,0.0,1.0,[ 4.25  8.    8.5  18.   18.75 25.25],4,False
277,571,3f207df678b143eea3cee63160fa8bed,14.0,15.75,[10.25 10.75 12.75 21.5  25.   28.5 ],4,False
278,572,3f207df678b143eea3cee63160fa8bed,14.0,15.0,[15.  18.5 19. ],4,True
279,577,3f207df678b143eea3cee63160fa8bed,7.0,8.5,[ 5.    6.   11.25 24.  ],4,False
280,578,3f207df678b143eea3cee63160fa8bed,7.0,11.25,[ 3.5   7.5  21.   23.   26.25],4,False
281,581,3f207df678b143eea3cee63160fa8bed,21.0,22.0,[15.5  23.5  23.75],4,True
282,583,5a8bc65990b245e5a138643cd4eb9837,7.0,9.0,[ 2.   10.25 21.75 29.75],3,False
283,584,5a8bc65990b245e5a138643cd4eb9837,21.0,23.5,[12.5 23. ],3,False
284,585,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 3.5  12.   14.75 15.   15.5  17.   18.   21.   23.25 28.   29.75],3,True
285,589,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,"[ 1.5   1.75  2.25  3.75  7.    7.5   8.25  9.5  10.75 15.25 16.75 19.
 20.25 23.25 23.5  25.   25.25 27.   29.75]",3,True
286,591,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,"[ 1.    1.5  12.5  13.   13.75 18.5  21.75 22.   22.5  23.25 25.25 25.75
 26.   26.5  27.5  28.   28.25 29.25 29.75]",3,True
287,594,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[10.  21.5 28. ],3,True
288,596,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,[11.   13.75 18.25 25.25 27.5 ],3,True
289,598,5a8bc65990b245e5a138643cd4eb9837,17.0,17.75,"[ 0.75  2.75  3.5   3.75  4.75  6.   11.   12.5  15.75 16.5  17.75 18.25
 19.75 26.5  26.75]",3,True
290,599,3f207df678b143eea3cee63160fa8bed,21.0,21.0,[ 3.5   7.25  9.5  13.5  14.75 15.75 17.5  18.25 18.75 21.75 24.75],4,True
291,601,3f207df678b143eea3cee63160fa8bed,17.0,18.0,[13.5  26.25],4,False
292,603,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[20.25 22.5  22.75 25.   28.5  29.5 ],4,True
293,605,5a8bc65990b245e5a138643cd4eb9837,17.0,20.0,[11.   16.   16.75 22.25 24.75 25.   25.75 27.25 28.  ],3,False
294,608,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[15.75 17.25 18.75],3,False
295,610,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 2.    5.5   7.   16.   17.   19.75 25.25 26.5 ],3,True
296,612,3f207df678b143eea3cee63160fa8bed,7.0,7.75,"[ 0.    0.75  1.5   3.25  3.5   8.    9.    9.5  10.   14.25 16.75 20.75
 26.25 26.5  26.75 27.75 28.25]",4,True
297,613,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[26.5],3,False
298,615,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 0.5   1.   10.75 11.   14.   15.75 20.75 21.75 25.   25.75 26.5 ],4,True
299,616,5a8bc65990b245e5a138643cd4eb9837,7.0,10.75,[ 2.   11.   11.25 13.25 17.75 18.   20.   20.25 21.   22.25 22.75],3,False
300,617,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[ 8.   16.5  23.5  24.75],3,True
301,619,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,"[ 1.25  1.75  2.    4.5   4.75  5.    5.5  13.5  14.5  14.75 16.   16.25
 24.   26.25 28.25 28.75 29.   29.25]",3,True
302,626,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 1.75  7.    7.25 16.5  20.75 21.25 22.25 23.5  24.25],3,False
303,627,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,[ 7.   12.   15.75 17.5  18.   18.5  24.   26.  ],3,True
304,628,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 5. 22.],4,False
305,629,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[ 3.75  4.    6.   14.5  15.5  16.25 22.   23.   23.25 27.   28.25],4,False
306,630,5a8bc65990b245e5a138643cd4eb9837,21.0,22.0,[ 4.5   8.5   9.5  11.5  14.75 15.5  16.25 17.5 ],3,False
307,632,3f207df678b143eea3cee63160fa8bed,7.0,7.25,[ 1.5   8.   15.75 17.  ],4,True
308,636,5a8bc65990b245e5a138643cd4eb9837,21.0,23.25,[12.75 13.5  19.5  20.75 26.  ],3,False
309,641,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[18.25 20.75 25.5  29.25],3,True
310,643,5a8bc65990b245e5a138643cd4eb9837,24.0,25.25,[ 0.25 10.5  13.25 18.75 20.   25.25],3,True
311,644,3f207df678b143eea3cee63160fa8bed,0.0,18.25,[11.25 12.75 19.   22.   27.75 29.  ],4,False
312,648,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[ 4.75  8.25  8.75 11.75 17.   20.5  24.5 ],3,True
313,650,5a8bc65990b245e5a138643cd4eb9837,14.0,16.0,[19.25 22.5  24.75 26.75 27.75],3,False
314,651,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 0.75 11.75 16.75 17.25 26.25 27.5  29.5 ],3,False
315,652,3f207df678b143eea3cee63160fa8bed,7.0,8.0,[ 1.5   3.25  7.5  11.75 18.   22.5  28.25],4,False
316,655,3f207df678b143eea3cee63160fa8bed,24.0,25.5,"[ 1.75  3.5   6.    8.5   9.    9.5  12.5  15.25 16.5  20.5  22.25 22.75
 25.75 29.75]",4,True
317,656,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[ 0.5   1.5   3.75  5.5   9.25 12.5  24.   24.25 28.  ],3,False
318,658,3f207df678b143eea3cee63160fa8bed,21.0,21.25,[ 7.5   7.75  9.    9.25 10.   13.5  22.25 23.5  24.75 25.   26.25 27.25],4,True
319,664,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[14.   20.75 21.75 25.75],3,False
320,665,3f207df678b143eea3cee63160fa8bed,7.0,8.0,[ 0.5   7.    7.5   9.25 25.   25.25],4,True
321,666,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 1.    8.75 10.5  20.5  25.  ],3,True
322,669,5a8bc65990b245e5a138643cd4eb9837,24.0,25.0,[ 2.25  7.75  8.    9.5  15.   19.   20.5  21.25 23.25 25.25 26.25 27.75],3,True
323,675,5a8bc65990b245e5a138643cd4eb9837,17.0,17.5,[14.5  15.5  18.25 24.75 29.75],3,True
324,678,5a8bc65990b245e5a138643cd4eb9837,7.0,29.0,"[ 2.75  8.    8.5  12.   12.25 14.   16.75 17.   19.   20.   22.75 28.25
 29.5 ]",3,False
325,681,3f207df678b143eea3cee63160fa8bed,0.0,4.0,[20.   26.25],4,False
326,682,3f207df678b143eea3cee63160fa8bed,14.0,17.5,[ 3.    4.25 18.25 27.   28.  ],4,False
327,687,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,"[ 0.5   1.75  2.75  3.75  4.25  4.75 12.75 21.25 21.5  22.5  22.75 24.5
 25.  ]",3,True
328,688,5a8bc65990b245e5a138643cd4eb9837,7.0,9.5,[ 0.75  2.5   3.25  5.25  9.5  16.5  22.   27.75],3,True
329,689,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,"[ 1.    7.75  8.5  10.   12.75 14.   14.5  15.5  17.25 17.75 19.5  20.
 20.25 22.   23.25 23.5  29.  ]",3,True
330,690,3f207df678b143eea3cee63160fa8bed,7.0,7.0,[ 7.25 10.5  15.25 18.25],4,True
331,691,3f207df678b143eea3cee63160fa8bed,17.0,20.25,[26.75],4,False
332,692,3f207df678b143eea3cee63160fa8bed,7.0,10.25,[ 4.    4.75 15.   19.25 19.5  27.   29.5 ],4,False
333,693,5a8bc65990b245e5a138643cd4eb9837,17.0,19.25,[ 3.5   9.   12.75 17.   26.75 28.  ],3,False
334,694,5a8bc65990b245e5a138643cd4eb9837,7.0,8.75,"[ 0.5   0.75  2.25  2.75  3.    3.25  3.5   4.    4.75  5.75  7.    9.
  9.75 10.   13.75 16.5  21.25 23.25]",3,True
335,696,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,"[ 5.5   9.   11.25 11.5  15.5  16.5  16.75 17.   21.   23.25 25.   25.5
 25.75 26.25 27.5 ]",3,True
336,697,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[ 2.75  5.75  8.   18.5  20.75 23.75],3,True
337,701,5a8bc65990b245e5a138643cd4eb9837,21.0,22.25,[ 2.   11.75 20.75 27.5 ],3,False
338,703,5a8bc65990b245e5a138643cd4eb9837,17.0,17.5,[ 4.75 10.75 11.25 14.25 15.75 18.25 19.75 25.75 27.25],3,True
339,705,3f207df678b143eea3cee63160fa8bed,0.0,2.25,[ 3.25 11.5  12.5  14.25 15.5  16.75 20.5  21.   24.75 28.5 ],4,True
340,706,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[19.],3,False
341,708,3f207df678b143eea3cee63160fa8bed,7.0,7.0,[ 0.    1.    1.5   5.75  8.    9.5  19.25 27.5 ],4,True
342,709,3f207df678b143eea3cee63160fa8bed,14.0,14.0,[ 5.75 12.75 13.5  20.25 21.5  22.75 27.   28.5 ],4,False
343,711,5a8bc65990b245e5a138643cd4eb9837,0.0,6.75,[ 5.    8.75 16.25 16.5  20.   22.  ],3,False
344,712,5a8bc65990b245e5a138643cd4eb9837,0.0,2.75,[ 8.75 16.25],3,False
345,717,3f207df678b143eea3cee63160fa8bed,7.0,10.5,[18.5 19.  26.5 27.5],4,False
346,718,5a8bc65990b245e5a138643cd4eb9837,21.0,23.5,[ 2.25  4.5  10.   14.   16.   17.75 25.5  27.75 28.5 ],3,False
347,719,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,[ 3.    3.75  5.5  12.25 13.75 15.   19.75 26.75 27.   27.75 29.  ],3,True
348,720,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[ 3.25  4.5   9.   10.25 12.   19.5  20.   21.75 23.25 28.75],3,False
349,721,3f207df678b143eea3cee63160fa8bed,14.0,14.0,"[ 2.    5.   10.25 11.   11.5  14.   16.25 18.75 19.25 19.75 20.25 22.25
 25.75 26.25 28.25 29.  ]",4,True
350,724,5a8bc65990b245e5a138643cd4eb9837,0.0,6.5,[ 9.5  18.5  18.75 22.25 22.5 ],3,False
351,726,3f207df678b143eea3cee63160fa8bed,0.0,1.5,[ 7.    7.5  12.75 13.   17.25 19.75],4,False
352,728,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[15.25 22.75],4,False
353,729,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,[ 8.   27.75],3,False
354,731,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,"[ 9.75 10.   10.25 10.75 12.25 13.75 19.25 19.75 22.   22.75 23.75 25.
 26.5  27.25 27.75 28.   29.  ]",3,True
355,732,5a8bc65990b245e5a138643cd4eb9837,24.0,26.0,[ 3.75  5.25  9.25 17.   19.25 24.75 25.  ],3,False
356,733,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 1.    1.25  1.5   7.75  9.   10.5  12.75 20.5  23.75 24.   27.75 29.25],3,True
357,734,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[15.25 24.75],3,False
358,736,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 1.25 13.   13.5  17.25],3,True
359,738,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 6.5  13.5  20.75],3,False
360,739,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,[ 1.25  6.    8.   10.5  17.5  21.75 22.   22.5  24.5  28.   28.5 ],3,True
361,740,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[13.75 21.   24.25],3,False
362,741,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,"[ 0.5   7.25  8.    8.25  8.5   9.75 10.25 10.5  11.25 12.   12.5  15.25
 18.75 19.75 21.   21.5  21.75 22.   22.5  23.25 24.75 25.   27.5  28.  ]",3,True
363,742,3f207df678b143eea3cee63160fa8bed,0.0,2.5,[ 1.25 10.25 19.25 24.25 26.5 ],4,False
364,749,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 8.   27.25],4,False
365,752,5a8bc65990b245e5a138643cd4eb9837,7.0,24.5,[13.75 17.75],3,False
366,754,3f207df678b143eea3cee63160fa8bed,0.0,1.0,[ 1.25 13.75 15.75 18.5 ],4,True
367,756,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,[ 9.25 16.75],3,False
368,760,3f207df678b143eea3cee63160fa8bed,7.0,7.75,[16.75 18.25 19.75 21.25 21.75 22.25 24.25 25.   26.75],4,False
369,763,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 0.    5.    8.25 15.5  17.25 18.25 18.75 22.   22.25 26.5 ],3,False
370,765,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,[ 0.   17.   26.75],3,True
371,767,3f207df678b143eea3cee63160fa8bed,14.0,15.5,[ 5.25 20.25 29.25],4,False
372,768,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[14.   16.75 19.25 21.25 22.25 28.5 ],3,True
373,769,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 2.75  8.5  14.25 14.75 16.   17.25 17.75 19.5  22.25 23.25 26.   26.75],3,True
374,770,5a8bc65990b245e5a138643cd4eb9837,0.0,4.25,[ 7.25  8.   13.5  17.75 18.75 24.75],3,False
375,771,5a8bc65990b245e5a138643cd4eb9837,14.0,22.75,[ 1.5   6.5  10.   11.25 13.5  14.75 17.   27.75 28.25 29.  ],3,False
376,774,3f207df678b143eea3cee63160fa8bed,0.0,3.25,[ 3.    5.   12.5  14.5  21.5  24.75 25.   26.   27.5  28.75],4,False
377,777,3f207df678b143eea3cee63160fa8bed,0.0,2.0,"[ 2.    4.25  5.5   6.75  7.25  8.    8.25 11.75 21.25 21.75 22.5  23.5
 24.5  24.75 25.5 ]",4,True
378,779,3f207df678b143eea3cee63160fa8bed,24.0,27.75,[ 1.5   8.    9.25 14.75 17.75 18.25 19.75 22.5  23.25 26.25 27.75],4,True
379,781,3f207df678b143eea3cee63160fa8bed,17.0,17.25,"[ 1.    1.25  7.25 11.25 16.5  17.75 18.5  18.75 20.25 22.25 24.75 27.25
 27.75]",4,True
380,783,3f207df678b143eea3cee63160fa8bed,17.0,21.75,[ 1.    1.5   2.75  5.75 11.5  19.5  20.25 21.25],4,False
381,784,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,"[ 3.    4.    4.5   5.5   7.75 11.25 16.25 20.   20.25 21.25 25.75 27.5
 29.  ]",3,False
382,785,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 1.75  5.    9.5  21.   23.   24.   26.  ],3,True
383,786,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,[ 9.25 12.   18.   19.75 22.25 22.5  29.25],3,False
384,787,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[ 2.5  12.75 16.25 17.   22.5  23.25 26.  ],3,True
385,790,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,[ 6.    9.5  14.5  15.5  20.75 21.5  21.75 23.75],3,True
386,793,5a8bc65990b245e5a138643cd4eb9837,7.0,9.25,[ 2.5   7.75 19.5  23.25 27.25],3,False
387,798,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,"[ 6.75 10.5  11.   11.25 13.25 15.   16.25 16.75 17.75 20.75 23.25 24.
 24.25 26.5  27.75]",3,True
